,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
Total Operating Expense,,,58304.0,63705.0,69978.0,71006.0,Income Statement
Total Operating Income,,,-10400.0,-15612.0,-22301.0,-12786.0,Income Statement
"Inter Expse,Net Non-Operat",,,-944.0,-899.0,-881.0,-894.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,-816.0,435.0,1026.0,2173.0,Income Statement
OtherNon-OperatInc (Expnse),,,26.0,68.0,275.0,721.0,Income Statement
"Other, Net",,,26.0,68.0,275.0,721.0,Income Statement
Income Before Tax,,,-12134.0,-16008.0,-21881.0,-10786.0,Income Statement
Income Tax - Total,,,224.0,462.0,489.0,152.0,Income Statement
Income After Tax,,,-12358.0,-16470.0,-22370.0,-10938.0,Income Statement
Net Inc Before Extra Items,,,-12358.0,-16470.0,-22370.0,-10938.0,Income Statement
Total Net Income,,,-12358.0,-16470.0,-22370.0,-10938.0,Income Statement
Income Available to Common Excl. Extra. Items,,,-12358.0,-16470.0,-22370.0,-10938.0,Income Statement
Income Available to Common Incl. Extra. Items,,,-12358.0,-16470.0,-22370.0,-10938.0,Income Statement
Basic/Primary Weighted Average Shares,,,82596.0,83766.0,84445.0,85085.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,-0.15,-0.2,-0.26,-0.13,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,-0.15,-0.2,-0.26,-0.13,Income Statement
Diluted Weighted Average Shares,,,82596.0,83766.0,84445.0,85085.0,Income Statement
Diluted EPS Excl. Extra. Items,,,-0.15,-0.2,-0.26,-0.13,Income Statement
Diluted EPS Incl. Extra. Items,,,-0.15,-0.2,-0.26,-0.13,Income Statement
Div/Share-ComStockPrimIssue,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,,944.0,899.0,881.0,894.0,Income Statement
"Depreciat/Amort, Suppl",,,266.0,280.0,269.0,263.0,Income Statement
Total Special Items,,,0.0,,,2364.0,Income Statement
Normalzd Income Before Tax,,,-12134.0,-16008.0,-21881.0,-8422.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,0.0,,,827.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,224.0,462.0,489.0,979.0,Income Statement
Normalized Income After Tax,,,-12358.0,-16470.0,-22370.0,-9401.0,Income Statement
Normalzd Inc Avail to Common,,,-12358.0,-16470.0,-22370.0,-9401.0,Income Statement
Basic Normalized EPS,,,-0.15,-0.2,-0.26,-0.11,Income Statement
Diluted Normalized EPS,,,-0.15,-0.2,-0.26,-0.11,Income Statement
Date,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,-47768.0,-16470.0,-38840.0,-49778.0,Cash Flow
Depreciation/Depletion,,,1061.0,280.0,549.0,812.0,Cash Flow
Unusual Items,,,11358.0,0.0,0.0,0.0,Cash Flow
Other Non-Cash Items,,,29859.0,11114.0,22538.0,32754.0,Cash Flow
Non-Cash Items,,,41217.0,11114.0,22538.0,32754.0,Cash Flow
"Cash Interest Pd, Suppl",,,3629.0,524.0,1333.0,2426.0,Cash Flow
Accounts Receivable,,,-31174.0,17199.0,10167.0,18678.0,Cash Flow
Prepaid Expenses,,,-6025.0,-893.0,-893.0,-3291.0,Cash Flow
Other Assets,,,-23273.0,-4085.0,-7928.0,-13182.0,Cash Flow
Accounts Payable,,,701.0,-436.0,-45.0,-506.0,Cash Flow
Accrued Expenses,,,8486.0,-5139.0,-5149.0,-792.0,Cash Flow
Changes in Working Capital,,,-31293.0,606.0,-8978.0,-14792.0,Cash Flow
Total Cash from Operations,,,-36783.0,-4470.0,-24731.0,-31004.0,Cash Flow
Capital Expenditures,,,-1113.0,-488.0,-974.0,-1474.0,Cash Flow
Sale/Maturity of Investment,,,33793.0,19288.0,54840.0,172725.0,Cash Flow
Purchase of Investments,,,-277126.0,-52994.0,-64971.0,-139149.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,-243333.0,-33706.0,-10131.0,33576.0,Cash Flow
Total Cash from Investing,,,-244446.0,-34194.0,-11105.0,32102.0,Cash Flow
Financing Cash Flow Items,,,-3877.0,,,-188.0,Cash Flow
Sale/Issuance of Common,,,295694.0,,4374.0,4374.0,Cash Flow
Repurch/Retirement Common,,,0.0,,,,Cash Flow
"Common Stock, Net",,,289656.0,-141.0,4233.0,4229.0,Cash Flow
Sale/Issuance of Preferred,,,19951.0,,0.0,0.0,Cash Flow
Repurch/Retirement Preferd,,,0.0,,,,Cash Flow
"Preferred Stock, Net",,,19951.0,,0.0,0.0,Cash Flow
Options Exercised,,,4902.0,2179.0,3329.0,4150.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,314509.0,2038.0,7562.0,8379.0,Cash Flow
Long Term Debt Issued,,,0.0,,,,Cash Flow
Long Term Debt Reduction,,,-120.0,0.0,0.0,0.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,-120.0,0.0,0.0,0.0,Cash Flow
Total Cash From Financing,,,310512.0,2038.0,7562.0,8191.0,Cash Flow
Foreign Exchange Effects,,,-888.0,-200.0,-1036.0,857.0,Cash Flow
Net Change in Cash,,,28395.0,-36826.0,-29310.0,10146.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,100042.0,128437.0,128437.0,128437.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,128437.0,91611.0,99127.0,138583.0,Cash Flow
"Depreciation, Supplemental",,,1061.0,280.0,549.0,812.0,Cash Flow
Free Cash Flow,,,-37896.0,-4958.0,-25705.0,-32478.0,
FCF Growth,,,,-0.869168249947224,4.184550221863654,0.26348959346430645,
