,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
Income Before Tax,,,-15838.0,-23254.0,-23834.0,-22210.0,Income Statement
Income Tax - Total,,,98.0,9.0,9.0,19.0,Income Statement
Income After Tax,,,-15936.0,-23263.0,-23843.0,-22229.0,Income Statement
Net Inc Before Extra Items,,,-15936.0,-23263.0,-23843.0,-22229.0,Income Statement
Total Net Income,,,-15936.0,-23263.0,-23843.0,-22229.0,Income Statement
Income Available to Common Excl. Extra. Items,,,-15936.0,-23263.0,-23843.0,-22229.0,Income Statement
Income Available to Common Incl. Extra. Items,,,-15936.0,-23263.0,-23843.0,-22229.0,Income Statement
Basic/Primary Weighted Average Shares,,,47620.0,47570.0,47701.0,47911.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,-0.33,-0.49,-0.5,-0.46,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,-0.33,-0.49,-0.5,-0.46,Income Statement
Diluted Weighted Average Shares,,,47620.0,47570.0,47701.0,47911.0,Income Statement
Diluted EPS Excl. Extra. Items,,,-0.33,-0.49,-0.5,-0.46,Income Statement
Diluted EPS Incl. Extra. Items,,,-0.33,-0.49,-0.5,-0.46,Income Statement
Div/Share-ComStockPrimIssue,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,,1078.0,1046.0,1065.0,1131.0,Income Statement
"Depreciat/Amort, Suppl",,,175.0,200.0,196.0,200.0,Income Statement
Normalzd Income Before Tax,,,-15838.0,-23254.0,-23834.0,-22210.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,98.0,9.0,9.0,19.0,Income Statement
Normalized Income After Tax,,,-15936.0,-23263.0,-23843.0,-22229.0,Income Statement
Normalzd Inc Avail to Common,,,-15936.0,-23263.0,-23843.0,-22229.0,Income Statement
Basic Normalized EPS,,,-0.33,-0.49,-0.5,-0.46,Income Statement
Diluted Normalized EPS,,,-0.33,-0.49,-0.5,-0.46,Income Statement
Date,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,-62960.0,-23263.0,-47106.0,-69335.0,Cash Flow
Depreciation/Depletion,,,632.0,179.0,375.0,557.0,Cash Flow
Unusual Items,,,115.0,46.0,49.0,55.0,Cash Flow
Other Non-Cash Items,,,13998.0,3204.0,7303.0,11124.0,Cash Flow
Non-Cash Items,,,14113.0,3250.0,7352.0,11179.0,Cash Flow
"Cash Interest Pd, Suppl",,,3105.0,766.0,1548.0,2350.0,Cash Flow
Accounts Receivable,,,-3694.0,-1180.0,-1870.0,-4280.0,Cash Flow
Inventories,,,-1313.0,-615.0,-1583.0,-2169.0,Cash Flow
Prepaid Expenses,,,-3003.0,1472.0,2129.0,-245.0,Cash Flow
Other Assets,,,185.0,10.0,-34.0,0.0,Cash Flow
Accounts Payable,,,1168.0,-248.0,-608.0,-77.0,Cash Flow
Accrued Expenses,,,2260.0,-1657.0,898.0,3637.0,Cash Flow
Changes in Working Capital,,,-4325.0,-2132.0,-892.0,-2864.0,Cash Flow
Total Cash from Operations,,,-52540.0,-21966.0,-40271.0,-60463.0,Cash Flow
Total Cash from Investing,,,-813.0,-227.0,-569.0,-841.0,Cash Flow
Financing Cash Flow Items,,,-4506.0,0.0,0.0,0.0,Cash Flow
"Common Stock, Net",,,256680.0,,,0.0,Cash Flow
Options Exercised,,,355.0,92.0,250.0,436.0,Cash Flow
Warrants Converted,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,257035.0,92.0,250.0,436.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,0.0,,,,Cash Flow
Total Cash From Financing,,,252529.0,92.0,250.0,436.0,Cash Flow
Net Change in Cash,,,199176.0,-22101.0,-40590.0,-60868.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,61511.0,260687.0,260687.0,260687.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,260687.0,238586.0,220097.0,199819.0,Cash Flow
"Depreciation, Supplemental",,,632.0,179.0,375.0,557.0,Cash Flow
Free Cash Flow,,,,,,,
FCF Growth,,,,,,,
