,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
IncTxsExcl ImpctofSpec Itms,,,1568.0,6599.0,10108.0,24049.0,Income Statement
Normalized Income After Tax,,,32151.0,6536.0,-22681.0,-41367.0,Income Statement
Normalzd Inc Avail to Common,,,32151.0,6536.0,-22681.0,-41367.0,Income Statement
Basic Normalized EPS,,,0.29,0.07,-0.24,-0.43,Income Statement
Diluted Normalized EPS,,,0.29,0.07,-0.24,-0.43,Income Statement
Date,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Depreciation/Depletion,,,396.0,286.0,602.0,912.0,Cash Flow
Amortization,,,2753.0,888.0,1834.0,2895.0,Cash Flow
Deferred Taxes,,,-16109.0,0.0,217.0,11672.0,Cash Flow
Unusual Items,,,-2069.0,57.0,-1265.0,10285.0,Cash Flow
Other Non-Cash Items,,,23967.0,7004.0,-20532.0,-67819.0,Cash Flow
Non-Cash Items,,,21898.0,7061.0,-21797.0,-57534.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,2479.0,222.0,222.0,674.0,Cash Flow
"Cash Interest Pd, Suppl",,,14903.0,68.0,633.0,1457.0,Cash Flow
Accounts Receivable,,,-25564.0,-16707.0,-19583.0,-16985.0,Cash Flow
Inventories,,,-8225.0,-4160.0,-24093.0,-41793.0,Cash Flow
Prepaid Expenses,,,-9857.0,-20085.0,-7128.0,2886.0,Cash Flow
Other Assets,,,-28008.0,-21760.0,-19257.0,-21987.0,Cash Flow
Accounts Payable,,,29.0,-104.0,0.0,0.0,Cash Flow
Payable/Accrued,,,13527.0,1963.0,9354.0,24545.0,Cash Flow
Changes in Working Capital,,,-46666.0,-53225.0,-55080.0,-46922.0,Cash Flow
Total Cash from Operations,,,-37728.0,-44990.0,-74224.0,-88977.0,Cash Flow
Purchase of Fixed Assets,,,-3454.0,-2117.0,-4728.0,-6079.0,Cash Flow
Purchase/Acq of Intangibles,,,-3189.0,-1296.0,-1923.0,-2995.0,Cash Flow
Capital Expenditures,,,-6643.0,-3413.0,-6651.0,-9074.0,Cash Flow
Acquisition of Business,,,-28728.0,,,0.0,Cash Flow
Sale of Fixed Assets,,,,,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,-28728.0,,0.0,0.0,Cash Flow
Total Cash from Investing,,,-35371.0,-3413.0,-6651.0,-9074.0,Cash Flow
Financing Cash Flow Items,,,-1012.0,-10991.0,-11445.0,-14599.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,277753.0,,,0.0,Cash Flow
"Short Term Debt, Net",,,-40688.0,,,0.0,Cash Flow
Long Term Debt Issued,,,0.0,31600.0,61600.0,87946.0,Cash Flow
Long Term Debt Reduction,,,-150675.0,,,0.0,Cash Flow
"Long Term Debt, Net",,,-150675.0,31600.0,61600.0,87946.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,-191363.0,31600.0,61600.0,87946.0,Cash Flow
Total Cash From Financing,,,85378.0,20609.0,50155.0,73347.0,Cash Flow
Foreign Exchange Effects,,,758.0,-218.0,-226.0,-558.0,Cash Flow
Net Change in Cash,,,13037.0,-28012.0,-30946.0,-25262.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,28967.0,42004.0,42004.0,42004.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,42004.0,13992.0,11058.0,16742.0,Cash Flow
"Depreciation, Supplemental",,,396.0,286.0,602.0,912.0,Cash Flow
Free Cash Flow,,,-44371.0,-48403.0,-80875.0,-98051.0,
FCF Growth,,,,0.09087016294426542,0.6708675082123008,0.2123771251931994,
