,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
Common Stock,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,258.0,259.0,261.0,263.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,118.0,159.0,217.0,283.0,Balance Sheet
Total Equity,,,532.0,574.0,635.0,703.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,1894.0,1992.0,2113.0,2287.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,32.0,32.0,32.0,32.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,60.0,60.0,60.0,60.0,Balance Sheet
Ttl Comm. Shares Outs.,,,93.0,93.0,93.0,93.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,852.0,664.0,793.0,786.0,Income Statement
"Cost of Revenue, Total",,,701.0,530.0,623.0,624.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,66.0,62.0,66.0,69.0,Income Statement
"Inter Expense,Net Operatng",,,11.0,9.0,13.0,14.0,Income Statement
"Inter/Invest Inc, Operating",,,-5.0,-3.0,-3.0,-5.0,Income Statement
Other Unusual Expnse (In),,,0.0,,,,Income Statement
Unusual Expense (Income),,,0.0,,,,Income Statement
Loss(Gain)/Sale Asts (Oper),,,0.0,,,,Income Statement
Other Operating Expense,,,2.0,,,,Income Statement
"Other, Net",,,1.0,3.0,5.0,2.0,Income Statement
"Other Operat Expse, Total",,,3.0,3.0,5.0,2.0,Income Statement
Total Operating Expense,,,777.0,601.0,703.0,704.0,Income Statement
Total Operating Income,,,75.0,63.0,90.0,82.0,Income Statement
Income Before Tax,,,75.0,63.0,90.0,82.0,Income Statement
Income Tax - Total,,,14.0,17.0,23.0,10.0,Income Statement
Income After Tax,,,61.0,46.0,66.0,72.0,Income Statement
Minority Interest,,,-4.0,-3.0,-4.0,-2.0,Income Statement
Net Inc Before Extra Items,,,57.0,44.0,63.0,70.0,Income Statement
Total Net Income,,,57.0,44.0,63.0,70.0,Income Statement
Preferred Dividends,,,-4.0,-4.0,-4.0,-4.0,Income Statement
Misc Earnings Adjustment,,,0.0,,,,Income Statement
Total Adjust to Net Income,,,-4.0,-4.0,-4.0,-4.0,Income Statement
Income Available to Common Excl. Extra. Items,,,54.0,40.0,59.0,66.0,Income Statement
Income Available to Common Incl. Extra. Items,,,54.0,40.0,59.0,66.0,Income Statement
Basic/Primary Weighted Average Shares,,,93.0,93.0,93.0,93.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,0.58,0.43,0.64,0.71,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,0.58,0.43,0.64,0.71,Income Statement
Diluted Weighted Average Shares,,,103.0,104.0,105.0,108.0,Income Statement
Diluted EPS Excl. Extra. Items,,,0.52,0.39,0.56,0.61,Income Statement
Diluted EPS Incl. Extra. Items,,,0.52,0.39,0.56,0.61,Income Statement
Div/Share-ComStockPrimIssue,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,,11.0,9.0,13.0,14.0,Income Statement
"Depreciat/Amort, Suppl",,,9.0,5.0,6.0,4.0,Income Statement
Total Special Items,,,0.0,,,,Income Statement
Normalzd Income Before Tax,,,75.0,63.0,90.0,82.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,0.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,14.0,17.0,23.0,10.0,Income Statement
Normalized Income After Tax,,,61.0,46.0,66.0,72.0,Income Statement
Normalzd Inc Avail to Common,,,54.0,40.0,59.0,66.0,Income Statement
Basic Normalized EPS,,,0.58,0.43,0.64,0.71,Income Statement
Diluted Normalized EPS,,,0.52,0.39,0.56,0.61,Income Statement
Date,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,135.0,46.0,113.0,184.0,Cash Flow
Depreciation/Depletion,,,6.0,2.0,4.0,8.0,Cash Flow
Deferred Taxes,,,-1.0,17.0,17.0,-2.0,Cash Flow
Unusual Items,,,7.0,0.0,0.0,0.0,Cash Flow
Equity in Net Earnings/Loss,,,-4.0,1.0,1.0,4.0,Cash Flow
Other Non-Cash Items,,,19.0,7.0,17.0,24.0,Cash Flow
Non-Cash Items,,,22.0,9.0,18.0,28.0,Cash Flow
Accounts Receivable,,,,,3.0,-4.0,Cash Flow
Inventories,,,-80.0,-165.0,-289.0,-446.0,Cash Flow
Other Assets,,,-162.0,-56.0,-87.0,-61.0,Cash Flow
Accrued Expenses,,,4.0,7.0,6.0,-4.0,Cash Flow
Payable/Accrued,,,63.0,-11.0,-20.0,28.0,Cash Flow
Changes in Working Capital,,,-97.0,-197.0,-375.0,-495.0,Cash Flow
Total Cash from Operations,,,65.0,-122.0,-223.0,-276.0,Cash Flow
Capital Expenditures,,,-3.0,-1.0,-2.0,-4.0,Cash Flow
Acquisition of Business,,,-519.0,,,0.0,Cash Flow
Sale of Business,,,,0.0,0.0,,Cash Flow
Sale of Fixed Assets,,,1.0,0.0,0.0,0.0,Cash Flow
Sale/Maturity of Investment,,,1.0,0.0,0.0,0.0,Cash Flow
Purchase of Investments,,,-2.0,,,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,-520.0,0.0,0.0,0.0,Cash Flow
Total Cash from Investing,,,-523.0,-1.0,-1.0,-4.0,Cash Flow
Financing Cash Flow Items,,,-93.0,-5.0,-41.0,-42.0,Cash Flow
Total Cash Dividends Paid,,,,,,-10.0,Cash Flow
"Common Stock, Net",,,144.0,0.0,0.0,0.0,Cash Flow
"Preferred Stock, Net",,,149.0,,,0.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,292.0,0.0,0.0,0.0,Cash Flow
Long Term Debt Issued,,,1898.0,50.0,231.0,8008.0,Cash Flow
Long Term Debt Reduction,,,-1451.0,-42.0,-117.0,-7795.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,447.0,8.0,113.0,213.0,Cash Flow
Total Cash From Financing,,,646.0,3.0,72.0,161.0,Cash Flow
Net Change in Cash,,,188.0,-120.0,-152.0,-120.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,93.0,281.0,281.0,281.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,281.0,161.0,129.0,162.0,Cash Flow
"Depreciation, Supplemental",,,6.0,2.0,4.0,8.0,Cash Flow
Free Cash Flow,,,62.0,-123.0,-225.0,-280.0,
FCF Growth,,,,-2.9838709677419355,0.8292682926829269,0.24444444444444446,
