,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
Income Tax - Total,,,-117.0,22.0,106.0,21.0,Income Statement
Income After Tax,,,-17673.0,-16399.0,-17495.0,-17872.0,Income Statement
Net Inc Before Extra Items,,,-17673.0,-16399.0,-17495.0,-17872.0,Income Statement
Total Net Income,,,-17673.0,-16399.0,-17495.0,-17872.0,Income Statement
Preferred Dividends,,,0.0,0.0,0.0,0.0,Income Statement
Misc Earnings Adjustment,,,296.0,0.0,0.0,0.0,Income Statement
Total Adjust to Net Income,,,296.0,0.0,0.0,0.0,Income Statement
Income Available to Common Excl. Extra. Items,,,-17377.0,-16399.0,-17495.0,-17872.0,Income Statement
Income Available to Common Incl. Extra. Items,,,-17377.0,-16399.0,-17495.0,-17872.0,Income Statement
Basic/Primary Weighted Average Shares,,,37366.0,37465.0,37612.0,37901.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,-0.47,-0.44,-0.47,-0.47,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,-0.47,-0.44,-0.47,-0.47,Income Statement
Diluted Weighted Average Shares,,,37366.0,37465.0,37612.0,37901.0,Income Statement
Diluted EPS Excl. Extra. Items,,,-0.47,-0.44,-0.47,-0.47,Income Statement
Diluted EPS Incl. Extra. Items,,,-0.47,-0.44,-0.47,-0.47,Income Statement
Div/Share-ComStockPrimIssue,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,,844.0,749.0,849.0,1109.0,Income Statement
"Depreciat/Amort, Suppl",,,838.0,1001.0,1041.0,1505.0,Income Statement
Total Special Items,,,0.0,,0.0,0.0,Income Statement
Normalzd Income Before Tax,,,-17790.0,-16377.0,-17389.0,-17851.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,0.0,,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,-117.0,22.0,106.0,21.0,Income Statement
Normalized Income After Tax,,,-17673.0,-16399.0,-17495.0,-17872.0,Income Statement
Normalzd Inc Avail to Common,,,-17377.0,-16399.0,-17495.0,-17872.0,Income Statement
Basic Normalized EPS,,,-0.47,-0.44,-0.47,-0.47,Income Statement
Diluted Normalized EPS,,,-0.47,-0.44,-0.47,-0.47,Income Statement
Date,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,-42935.0,-16399.0,-33894.0,-51766.0,Cash Flow
Depreciation/Depletion,,,4792.0,1619.0,3309.0,5248.0,Cash Flow
Deferred Taxes,,,-155.0,10.0,99.0,99.0,Cash Flow
Unusual Items,,,2325.0,200.0,-956.0,-517.0,Cash Flow
Other Non-Cash Items,,,4466.0,1650.0,3449.0,5531.0,Cash Flow
Non-Cash Items,,,6791.0,1850.0,2493.0,5014.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,0.0,0.0,0.0,Cash Flow
"Cash Interest Pd, Suppl",,,2668.0,638.0,1290.0,2189.0,Cash Flow
Accounts Receivable,,,-2974.0,-1870.0,-1028.0,764.0,Cash Flow
Inventories,,,-4628.0,-2286.0,-4131.0,-3976.0,Cash Flow
Prepaid Expenses,,,-8789.0,-11087.0,-12749.0,-255.0,Cash Flow
Accounts Payable,,,4361.0,2083.0,3937.0,-1263.0,Cash Flow
Accrued Expenses,,,6507.0,7551.0,9591.0,1107.0,Cash Flow
Changes in Working Capital,,,-4561.0,-5012.0,-3325.0,-2084.0,Cash Flow
Total Cash from Operations,,,-36068.0,-17932.0,-31318.0,-43489.0,Cash Flow
Capital Expenditures,,,-5094.0,-1138.0,-2702.0,-6491.0,Cash Flow
Sale of Fixed Assets,,,,,,55.0,Cash Flow
Sale/Maturity of Investment,,,0.0,,,11000.0,Cash Flow
Purchase of Investments,,,0.0,,-40774.0,-40774.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,0.0,,-40774.0,-29719.0,Cash Flow
Total Cash from Investing,,,-5094.0,-1138.0,-43476.0,-36210.0,Cash Flow
Financing Cash Flow Items,,,136963.0,,-1307.0,-1345.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,394.0,55.0,219.0,259.0,Cash Flow
Long Term Debt Issued,,,,,10000.0,20000.0,Cash Flow
Long Term Debt Reduction,,,-322.0,-126.0,-316.0,-458.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,-322.0,-126.0,9684.0,19542.0,Cash Flow
Total Cash From Financing,,,137035.0,-71.0,8596.0,18456.0,Cash Flow
Net Change in Cash,,,95873.0,-19141.0,-66198.0,-61243.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,17508.0,113381.0,113381.0,113381.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,113381.0,94240.0,47183.0,52138.0,Cash Flow
"Depreciation, Supplemental",,,4792.0,1619.0,3309.0,5248.0,Cash Flow
Free Cash Flow,,,-41162.0,-19070.0,-34020.0,-49980.0,
FCF Growth,,,,-0.5367086147417521,0.78395385422129,0.4691358024691359,
