,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
OtherNon-OperatInc (Expnse),,,20.0,-30.0,0.0,-10.0,Income Statement
"Other, Net",,,20.0,-30.0,0.0,-10.0,Income Statement
Income Before Tax,,,63.0,34.0,31.0,18.0,Income Statement
Income Tax - Total,,,14.0,10.0,10.0,7.0,Income Statement
Income After Tax,,,49.0,24.0,21.0,11.0,Income Statement
Minority Interest,,,1.0,2.0,1.0,0.0,Income Statement
Equity In Affiliates,,,3.0,3.0,3.0,2.0,Income Statement
Net Inc Before Extra Items,,,53.0,29.0,25.0,13.0,Income Statement
Total Net Income,,,53.0,29.0,25.0,13.0,Income Statement
Income Available to Common Excl. Extra. Items,,,53.0,29.0,25.0,13.0,Income Statement
Income Available to Common Incl. Extra. Items,,,53.0,29.0,25.0,13.0,Income Statement
Basic/Primary Weighted Average Shares,,,264.0,264.0,265.0,265.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,0.2,0.11,0.09,0.05,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,0.2,0.11,0.09,0.05,Income Statement
Diluted Weighted Average Shares,,,265.0,266.0,266.0,266.0,Income Statement
Diluted EPS Excl. Extra. Items,,,0.2,0.11,0.09,0.05,Income Statement
Diluted EPS Incl. Extra. Items,,,0.2,0.11,0.09,0.05,Income Statement
Div/Share-ComStockPrimIssue,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,,19.0,19.0,20.0,22.0,Income Statement
"Depreciat/Amort, Suppl",,,43.0,47.0,47.0,49.0,Income Statement
Total Special Items,,,11.0,17.0,14.0,22.0,Income Statement
Normalzd Income Before Tax,,,74.0,51.0,44.0,40.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,2.0,5.0,4.0,8.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,17.0,15.0,14.0,15.0,Income Statement
Normalized Income After Tax,,,57.0,36.0,30.0,25.0,Income Statement
Normalzd Inc Avail to Common,,,61.0,41.0,34.0,27.0,Income Statement
Basic Normalized EPS,,,0.23,0.16,0.13,0.1,Income Statement
Diluted Normalized EPS,,,0.23,0.15,0.13,0.1,Income Statement
Date,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Cash Flow
Net Income,,,132517.0,159805.0,23802.0,37258.0,Cash Flow
Depreciation/Depletion,,,125637.0,172431.0,46967.0,95570.0,Cash Flow
Deferred Taxes,,,28523.0,37741.0,4832.0,9216.0,Cash Flow
Unusual Items,,,26756.0,31756.0,162.0,1369.0,Cash Flow
Equity in Net Earnings/Loss,,,-7490.0,-10883.0,-3163.0,-5194.0,Cash Flow
Other Non-Cash Items,,,292066.0,443029.0,118381.0,248464.0,Cash Flow
Non-Cash Items,,,311332.0,463902.0,115380.0,244639.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,13718.0,16092.0,669.0,5461.0,Cash Flow
"Cash Interest Pd, Suppl",,,47006.0,64545.0,17203.0,35631.0,Cash Flow
Accounts Receivable,,,-3652.0,-13791.0,13397.0,10856.0,Cash Flow
Inventories,,,-105682.0,-136404.0,-6930.0,-48225.0,Cash Flow
Prepaid Expenses,,,-8053.0,-17664.0,-9896.0,-21932.0,Cash Flow
Accounts Payable,,,47973.0,71775.0,-11314.0,12626.0,Cash Flow
Accrued Expenses,,,-241510.0,-364632.0,-117460.0,-238081.0,Cash Flow
Changes in Working Capital,,,-309565.0,-475664.0,-133462.0,-286595.0,Cash Flow
Total Cash from Operations,,,288444.0,358215.0,57519.0,100088.0,Cash Flow
Purchase of Fixed Assets,,,-164330.0,-239110.0,-65910.0,-136190.0,Cash Flow
Purchase/Acq of Intangibles,,,,0.0,,,Cash Flow
Capital Expenditures,,,-164330.0,-239110.0,-65910.0,-136190.0,Cash Flow
Acquisition of Business,,,-3545.0,-4334.0,,-2888.0,Cash Flow
Sale of Fixed Assets,,,105.0,226.0,,2127.0,Cash Flow
Sale/Maturity of Investment,,,0.0,6135.0,,,Cash Flow
Purchase of Investments,,,0.0,0.0,,-35000.0,Cash Flow
Other Investing Cash Flow,,,,0.0,,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,-3440.0,2027.0,,-35761.0,Cash Flow
Total Cash from Investing,,,-167770.0,-237083.0,-65910.0,-171951.0,Cash Flow
Financing Cash Flow Items,,,-25602.0,-24357.0,-11441.0,-13461.0,Cash Flow
Sale/Issuance of Common,,,,0.0,,,Cash Flow
Repurch/Retirement Common,,,0.0,0.0,,,Cash Flow
"Common Stock, Net",,,0.0,0.0,,,Cash Flow
Options Exercised,,,,,1453.0,2591.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,0.0,0.0,1453.0,2591.0,Cash Flow
Long Term Debt Issued,,,1700000.0,1700000.0,0.0,4000.0,Cash Flow
Long Term Debt Reduction,,,-1689261.0,-1694425.0,-5272.0,-15464.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,10739.0,5575.0,-5272.0,-11464.0,Cash Flow
Total Cash From Financing,,,-14863.0,-18782.0,-15260.0,-22334.0,Cash Flow
Net Change in Cash,,,105811.0,102350.0,-23651.0,-94197.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,119540.0,119540.0,221890.0,221890.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,225351.0,221890.0,198239.0,127693.0,Cash Flow
"Depreciation, Supplemental",,,125637.0,172431.0,46967.0,95570.0,Cash Flow
Free Cash Flow,,,124114.0,119105.0,-8391.0,-36102.0,
FCF Growth,,,,-0.04035805791449798,-1.0704504428865287,3.3024669288523416,
