,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
"Cash Interest Pd, Suppl",,,3900.0,951.0,1897.0,3087.0,Cash Flow
Accounts Receivable,,,-4226.0,2542.0,2112.0,58.0,Cash Flow
Inventories,,,-3088.0,-548.0,-2410.0,-6027.0,Cash Flow
Prepaid Expenses,,,-2417.0,1233.0,-1039.0,-1058.0,Cash Flow
Other Assets,,,,-134.0,-134.0,-146.0,Cash Flow
Accounts Payable,,,1791.0,-607.0,-957.0,3825.0,Cash Flow
Accrued Expenses,,,6610.0,-2752.0,1434.0,3334.0,Cash Flow
Changes in Working Capital,,,-1330.0,-266.0,-994.0,-14.0,Cash Flow
Total Cash from Operations,,,-17193.0,-7241.0,-17807.0,-25290.0,Cash Flow
Total Cash from Investing,,,-2705.0,-1481.0,-6649.0,-12506.0,Cash Flow
Financing Cash Flow Items,,,0.0,,-989.0,-989.0,Cash Flow
"Common Stock, Net",,,107610.0,,,0.0,Cash Flow
Options Exercised,,,1830.0,1372.0,1537.0,1890.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,109440.0,1372.0,1537.0,1890.0,Cash Flow
Long Term Debt Issued,,,0.0,,53501.0,53501.0,Cash Flow
Long Term Debt Reduction,,,-1788.0,0.0,-33893.0,-33893.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,-1788.0,0.0,19608.0,19608.0,Cash Flow
Total Cash From Financing,,,107652.0,1372.0,20156.0,20509.0,Cash Flow
Net Change in Cash,,,87754.0,-7350.0,-4300.0,-17287.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,18079.0,105833.0,105833.0,105833.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,105833.0,98483.0,101533.0,88546.0,Cash Flow
"Depreciation, Supplemental",,,685.0,334.0,757.0,1216.0,Cash Flow
Free Cash Flow,,,,,,,
FCF Growth,,,,,,,
