,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
Income Available to Common Incl. Extra. Items,,,-32514.0,-12098.0,174898.0,-24804.0,Income Statement
Basic/Primary Weighted Average Shares,,,42547.0,44432.0,44873.0,45611.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,-0.76,-0.27,3.9,-0.54,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,-0.76,-0.27,3.9,-0.54,Income Statement
Diluted Weighted Average Shares,,,42547.0,44432.0,46381.0,45611.0,Income Statement
Diluted EPS Excl. Extra. Items,,,-0.76,-0.27,3.77,-0.54,Income Statement
Diluted EPS Incl. Extra. Items,,,-0.76,-0.27,3.77,-0.54,Income Statement
Div/Share-ComStockPrimIssue,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,0.0,,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,12.0,13.0,12.0,9.0,Income Statement
Total Special Items,,,,,-275085.0,0.0,Income Statement
Normalzd Income Before Tax,,,-34206.0,-32460.0,-34950.0,-27413.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,-96280.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,-19568.0,-30210.0,-2523.0,Income Statement
Normalized Income After Tax,,,-34206.0,-12892.0,-4740.0,-24890.0,Income Statement
Normalzd Inc Avail to Common,,,-32514.0,-12098.0,-3907.0,-24804.0,Income Statement
Basic Normalized EPS,,,-0.76,-0.27,-0.09,-0.54,Income Statement
Diluted Normalized EPS,,,-0.76,-0.27,-0.08,-0.54,Income Statement
Date,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,-67485.0,-12892.0,161173.0,136283.0,Cash Flow
Depreciation/Depletion,,,53.0,13.0,25.0,34.0,Cash Flow
Deferred Taxes,,,,-19568.0,,,Cash Flow
Unusual Items,,,,,-276676.0,-276662.0,Cash Flow
Purchased R&D,,,0.0,,,,Cash Flow
Other Non-Cash Items,,,27540.0,7511.0,17049.0,22477.0,Cash Flow
Non-Cash Items,,,27540.0,7511.0,-259627.0,-254185.0,Cash Flow
Prepaid Expenses,,,-3269.0,-1140.0,-1050.0,-507.0,Cash Flow
Other Assets,,,0.0,,,,Cash Flow
Accounts Payable,,,-4835.0,3137.0,-70.0,-1654.0,Cash Flow
Accrued Expenses,,,4563.0,1031.0,5719.0,6950.0,Cash Flow
Changes in Working Capital,,,-3541.0,3028.0,51101.0,16187.0,Cash Flow
Total Cash from Operations,,,-43433.0,-21908.0,-47328.0,-101681.0,Cash Flow
Capital Expenditures,,,0.0,,,-251.0,Cash Flow
Sale of Business,,,0.0,,270000.0,275000.0,Cash Flow
Sale/Maturity of Investment,,,192038.0,91731.0,158933.0,220333.0,Cash Flow
Purchase of Investments,,,-525813.0,-57020.0,-93370.0,-217497.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,-333775.0,34711.0,335563.0,277836.0,Cash Flow
Total Cash from Investing,,,-333775.0,34711.0,335563.0,277585.0,Cash Flow
Financing Cash Flow Items,,,-1765.0,1153.0,1153.0,1153.0,Cash Flow
"Common Stock, Net",,,267268.0,0.0,4401.0,0.0,Cash Flow
Options Exercised,,,3281.0,1588.0,,5826.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,270549.0,1588.0,4401.0,5826.0,Cash Flow
Long Term Debt Issued,,,,800.0,2200.0,2200.0,Cash Flow
Long Term Debt Reduction,,,,,-2200.0,-2200.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,800.0,0.0,0.0,Cash Flow
Total Cash From Financing,,,268784.0,3541.0,5554.0,6979.0,Cash Flow
Net Change in Cash,,,-108424.0,16344.0,293789.0,182883.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,168198.0,59774.0,59774.0,59774.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,59774.0,76118.0,353563.0,242657.0,Cash Flow
"Depreciation, Supplemental",,,53.0,13.0,25.0,34.0,Cash Flow
Free Cash Flow,,,-43433.0,,,-101932.0,
FCF Growth,,,,0.0,0.0,1.346879101144291,
