,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
Income Available to Common Incl. Extra. Items,,,-45903.0,-34133.0,-32166.0,-23843.0,Income Statement
Basic/Primary Weighted Average Shares,,,113621.0,114104.0,114680.0,115249.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,-0.4,-0.3,-0.28,-0.21,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,-0.4,-0.3,-0.28,-0.21,Income Statement
Diluted Weighted Average Shares,,,113621.0,114104.0,114680.0,115249.0,Income Statement
Diluted EPS Excl. Extra. Items,,,-0.4,-0.3,-0.28,-0.21,Income Statement
Diluted EPS Incl. Extra. Items,,,-0.4,-0.3,-0.28,-0.21,Income Statement
Div/Share-ComStockPrimIssue,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,6550.0,7137.0,7880.0,8342.0,Income Statement
Total Special Items,,,0.0,0.0,0.0,2802.0,Income Statement
Normalzd Income Before Tax,,,-45791.0,-33594.0,-32119.0,-21053.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,0.0,0.0,0.0,981.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,112.0,539.0,47.0,969.0,Income Statement
Normalized Income After Tax,,,-45903.0,-34133.0,-32166.0,-22022.0,Income Statement
Normalzd Inc Avail to Common,,,-45903.0,-34133.0,-32166.0,-22022.0,Income Statement
Basic Normalized EPS,,,-0.4,-0.3,-0.28,-0.19,Income Statement
Diluted Normalized EPS,,,-0.4,-0.3,-0.28,-0.19,Income Statement
Date,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,-144271.0,-34133.0,-66299.0,-90142.0,Cash Flow
Depreciation/Depletion,,,21868.0,7137.0,15017.0,22947.0,Cash Flow
Unusual Items,,,,,,1509.0,Cash Flow
Other Non-Cash Items,,,114905.0,27144.0,57178.0,81479.0,Cash Flow
Non-Cash Items,,,114905.0,27144.0,57178.0,82988.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,356.0,34.0,297.0,471.0,Cash Flow
"Cash Interest Pd, Suppl",,,150.0,35.0,62.0,89.0,Cash Flow
Accounts Receivable,,,-392.0,163.0,89.0,-126.0,Cash Flow
Inventories,,,-18624.0,-7147.0,-13704.0,-13522.0,Cash Flow
Prepaid Expenses,,,-6887.0,-4316.0,-2385.0,-4546.0,Cash Flow
Accounts Payable,,,-11114.0,751.0,1461.0,-9209.0,Cash Flow
Accrued Expenses,,,9486.0,-2158.0,-8367.0,-4319.0,Cash Flow
Changes in Working Capital,,,-24496.0,-10444.0,-20520.0,-29262.0,Cash Flow
Total Cash from Operations,,,-31994.0,-10296.0,-14624.0,-13469.0,Cash Flow
Total Cash from Investing,,,-48513.0,-16060.0,-31869.0,-45966.0,Cash Flow
Financing Cash Flow Items,,,-20563.0,,0.0,0.0,Cash Flow
"Preferred Stock, Net",,,0.0,,,,Cash Flow
Options Exercised,,,20035.0,180.0,1982.0,2049.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,20035.0,180.0,1982.0,2049.0,Cash Flow
Short Term Debt Issued,,,0.0,,,,Cash Flow
Short Term Debt Reduction,,,0.0,,,,Cash Flow
"Short Term Debt, Net",,,0.0,,,,Cash Flow
Long Term Debt Issued,,,31612.0,,,45.0,Cash Flow
Long Term Debt Reduction,,,-8085.0,0.0,0.0,0.0,Cash Flow
"Long Term Debt, Net",,,23527.0,0.0,0.0,45.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,23527.0,0.0,0.0,45.0,Cash Flow
Total Cash From Financing,,,22999.0,180.0,1982.0,2094.0,Cash Flow
Foreign Exchange Effects,,,-161.0,84.0,-302.0,-1190.0,Cash Flow
Net Change in Cash,,,-57669.0,-26092.0,-44813.0,-58531.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,314085.0,256416.0,256416.0,256416.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,256416.0,230324.0,211603.0,197885.0,Cash Flow
"Depreciation, Supplemental",,,21868.0,7137.0,15017.0,22947.0,Cash Flow
Free Cash Flow,,,,,,,
FCF Growth,,,,,,,
